TSB Ergonomic Report
  Job Title: angkat beras
  Job Number: 01
  Location: kediri
  Analyst: sudiarta
  Date: 2/20/2021
  Comments: beras 50KG x10
  



Time (sec),,, Joint Angles (deg),,,,,,,,,,,,,,,,,,,,,,,Joint Torques (Nm),,,,,,,,,,,,,,,,,,,,,,,Mean Strengths (Nm),,,,,,,,,,,,,,,,,,,,,,,Strength Std Devs (Nm),,,,,,,,,,,,,,,,,,,,,,,Percent Capables (%),,,,,,,,,,,,,,,,,,,,,,,
Time,Task,Action,Wrist Flex Ext Left,Wrist Flex Ext Right,Wrist Rad Ulnar Dev Left,Wrist Rad Ulnar Dev Right,Forearm Sup Pro Left,Forearm Sup Pro Right,Elbow Right,Elbow Left,Shoulder Abd Right,Shoulder Abd Left,Shoulder For Back Right,Shoulder For Back Left,Humeral Rot Right,Humeral Rot Left,Trunk Flex Ext,Trunk Lateral,Trunk Rotation,Hip Flex Ext Right,Hip Flex Ext Left,Knee Flex Ext Right,Knee Flex Ext Left,Ankle Flex Ext Right,Ankle Flex Ext Left,Wrist Flex Ext Left,Wrist Flex Ext Right,Wrist Rad Ulnar Dev Left,Wrist Rad Ulnar Dev Right,Forearm Sup Pro Left,Forearm Sup Pro Right,Elbow Right,Elbow Left,Shoulder Abd Right,Shoulder Abd Left,Shoulder For Back Right,Shoulder For Back Left,Humeral Rot Right,Humeral Rot Left,Trunk Flex Ext,Trunk Lateral,Trunk Rotation,Hip Flex Ext Right,Hip Flex Ext Left,Knee Flex Ext Right,Knee Flex Ext Left,Ankle Flex Ext Right,Ankle Flex Ext Left,Wrist Flex Ext Left,Wrist Flex Ext Right,Wrist Rad Ulnar Dev Left,Wrist Rad Ulnar Dev Right,Forearm Sup Pro Left,Forearm Sup Pro Right,Elbow Right,Elbow Left,Shoulder Abd Right,Shoulder Abd Left,Shoulder For Back Right,Shoulder For Back Left,Humeral Rot Right,Humeral Rot Left,Trunk Flex Ext,Trunk Lateral,Trunk Rotation,Hip Flex Ext Right,Hip Flex Ext Left,Knee Flex Ext Right,Knee Flex Ext Left,Ankle Flex Ext Right,Ankle Flex Ext Left,Wrist Flex Ext Left,Wrist Flex Ext Right,Wrist Rad Ulnar Dev Left,Wrist Rad Ulnar Dev Right,Forearm Sup Pro Left,Forearm Sup Pro Right,Elbow Right,Elbow Left,Shoulder Abd Right,Shoulder Abd Left,Shoulder For Back Right,Shoulder For Back Left,Humeral Rot Right,Humeral Rot Left,Trunk Flex Ext,Trunk Lateral,Trunk Rotation,Hip Flex Ext Right,Hip Flex Ext Left,Knee Flex Ext Right,Knee Flex Ext Left,Ankle Flex Ext Right,Ankle Flex Ext Left,Wrist Flex Ext Left,Wrist Flex Ext Right,Wrist Rad Ulnar Dev Left,Wrist Rad Ulnar Dev Right,Forearm Sup Pro Left,Forearm Sup Pro Right,Elbow Right,Elbow Left,Shoulder Abd Right,Shoulder Abd Left,Shoulder For Back Right,Shoulder For Back Left,Humeral Rot Right,Humeral Rot Left,Trunk Flex Ext,Trunk Lateral,Trunk Rotation,Hip Flex Ext Right,Hip Flex Ext Left,Knee Flex Ext Right,Knee Flex Ext Left,Ankle Flex Ext Right,Ankle Flex Ext Left,
34.567, ,,100.000,-56.888,-27.658,-15.099,85.309,-62.609,99.615,68.918,69.887,49.684,-7.396,141.481,-146.146,70.048,19.760,9.294,2.448,47.131,45.306,116.688,111.830,71.747,68.146,-10.771,-6.894,6.185,9.788,-1.080,-1.946,23.725,-21.787,-5.569,31.822,115.973,-80.874,-53.177,53.025,-257.948,94.681,231.040,-270.779,-23.722,64.484,2.260,-145.474,0.000,2.100,9.897,7.180,8.818,9.895,11.289,37.637,67.169,88.857,135.012,66.549,95.348,62.067,39.342,505.161,684.906,122.526,263.678,265.715,170.257,169.627,166.109,171.519,0.672,3.167,2.298,2.822,3.562,4.064,7.575,16.505,21.867,42.288,19.438,26.014,14.058,10.066,159.164,154.081,32.779,105.859,106.676,59.585,59.364,54.931,56.720,0.000,82.851,66.772,36.543,99.332,98.924,96.686,99.701,100.000,99.265,0.551,71.110,73.650,8.699,93.983,100.000,0.047,47.313,98.834,96.207,99.759,64.650,99.875,
34.600, ,,23.065,-60.251,45.000,-10.272,-77.000,-58.734,96.739,64.246,70.112,51.460,-6.971,135.262,-145.479,74.007,19.740,9.317,3.156,46.389,44.627,116.553,111.868,71.644,68.153,-3.137,-7.128,-13.483,9.681,2.965,-1.917,21.242,-18.472,-4.050,22.216,112.383,-68.974,-52.153,54.670,-274.899,86.718,220.732,-289.575,-23.711,45.873,2.260,-165.640,0.000,8.395,9.796,5.954,9.031,14.524,11.384,37.968,66.668,88.339,128.596,66.545,94.302,62.024,42.204,506.767,684.419,123.345,264.502,266.479,170.249,169.634,166.264,171.508,2.686,3.135,1.905,2.890,4.938,4.098,7.642,16.382,21.739,40.279,19.437,25.729,14.048,10.798,159.670,153.971,32.998,106.189,106.983,59.582,59.367,54.982,56.716,97.484,80.264,0.000,41.087,99.037,98.955,98.569,99.836,100.000,99.586,0.919,83.759,75.892,12.412,92.680,100.000,0.159,40.657,98.836,98.157,99.759,50.465,99.875,
34.633, ,,22.792,-63.373,45.000,-4.712,-77.000,-54.080,94.263,60.000,70.589,53.052,-6.370,129.433,-144.948,76.650,19.719,9.340,3.858,45.653,43.953,116.417,111.902,71.540,68.160,-2.566,-7.358,-13.600,9.573,2.977,-1.888,18.567,-21.445,-2.719,21.084,108.974,-64.990,-50.914,51.805,-279.080,80.919,212.585,-295.335,-23.701,40.307,2.259,-172.733,0.000,8.408,9.692,5.954,9.133,14.524,11.491,38.227,66.158,87.875,122.863,66.501,93.346,62.044,44.666,508.362,683.939,124.149,265.325,267.244,170.240,169.641,166.420,171.497,2.690,3.101,1.905,2.923,4.938,4.137,7.694,16.256,21.625,38.483,19.424,25.468,14.052,11.428,160.172,153.863,33.213,106.520,107.290,59.579,59.369,55.034,56.713,98.504,77.416,0.000,44.007,99.031,98.986,99.469,99.702,100.000,99.591,1.439,86.728,78.588,26.604,92.388,100.000,0.388,38.898,98.839,98.540,99.759,45.422,99.875,
34.667, ,,22.988,-66.223,45.000,1.723,-77.000,-48.512,92.167,56.213,71.288,54.307,-5.594,123.897,-144.569,78.007,19.699,9.363,4.554,44.919,43.282,116.278,111.935,71.439,68.169,-1.982,-7.584,-13.691,9.463,2.984,-1.859,15.735,-24.894,-1.589,19.311,105.715,-60.790,-49.555,49.306,-283.293,75.394,204.281,-301.047,-23.692,34.812,2.258,-179.714,0.000,8.398,9.589,5.954,9.060,14.524,11.607,38.420,65.671,87.464,117.678,66.425,92.511,62.131,46.824,509.950,683.460,124.939,266.150,268.009,170.230,169.647,166.572,171.485,2.688,3.068,1.905,2.899,4.938,4.178,7.733,16.137,21.524,36.859,19.402,25.240,14.072,11.980,160.673,153.756,33.424,106.851,107.597,59.576,59.372,55.084,56.709,99.151,74.332,0.000,44.461,99.027,99.017,99.832,99.424,100.000,99.619,2.143,89.562,81.429,41.780,92.086,100.000,0.881,37.190,98.841,98.848,99.759,40.561,99.875,
34.700, ,,23.495,-68.760,45.000,9.186,-77.000,-41.884,90.436,52.924,72.182,55.081,-4.650,118.632,-144.348,78.050,19.679,9.385,5.244,44.192,42.618,116.138,111.965,71.337,68.175,-1.326,-7.804,-13.748,9.352,2.981,-1.829,12.790,-28.936,-0.672,16.980,102.583,-56.319,-48.150,47.146,-287.511,70.135,195.808,-306.685,-23.684,29.398,2.258,-186.600,0.000,8.375,9.490,5.954,8.718,14.524,11.727,38.551,65.242,87.108,112.990,66.323,91.832,62.283,48.721,511.525,682.988,125.713,266.973,268.770,170.220,169.653,166.725,171.475,2.680,3.037,1.905,2.790,4.938,4.222,7.759,16.031,21.436,35.391,19.372,25.055,14.107,12.466,161.169,153.649,33.631,107.181,107.903,59.572,59.374,55.135,56.705,99.573,71.067,0.000,41.006,99.029,99.047,99.955,98.823,100.000,99.666,3.062,92.184,84.184,55.040,91.775,100.000,1.858,35.542,98.843,99.095,99.759,35.916,99.875,
34.733, ,,24.033,-70.931,45.000,17.797,-75.996,-34.078,89.058,50.174,73.249,55.235,-3.547,113.719,-144.291,76.688,19.659,9.408,5.926,43.471,41.960,115.997,111.992,71.237,68.181,-0.714,-8.013,-13.727,9.238,2.963,-1.792,9.774,-33.720,0.029,14.309,99.558,-51.643,-46.769,45.320,-291.613,65.198,187.294,-312.160,-23.676,24.163,2.257,-193.242,0.000,8.349,9.401,5.954,7.980,14.530,11.845,38.623,64.901,70.635,108.840,66.198,91.344,62.501,50.360,513.088,682.521,126.472,267.793,269.527,170.209,169.658,166.876,171.467,2.672,3.008,1.905,2.554,4.940,4.264,7.774,15.948,22.124,34.091,19.335,24.922,14.156,12.885,161.661,153.544,33.834,107.511,108.207,59.568,59.375,55.184,56.703,99.786,67.781,0.000,31.097,99.039,99.079,100.000,97.472,99.929,99.722,4.222,94.444,86.682,65.225,91.469,100.000,3.611,33.985,98.845,99.288,99.759,31.633,99.875,
34.767, ,,24.179,-72.680,45.000,27.588,-69.993,-25.070,88.022,47.995,74.473,54.678,-2.297,109.375,-144.397,73.790,19.639,9.430,6.600,42.755,41.308,115.855,112.017,71.138,68.187,-0.906,-8.223,-13.504,9.125,2.919,-1.763,6.739,-39.501,0.511,11.861,96.635,-47.150,-45.437,44.034,-295.162,60.790,179.263,-316.952,-23.670,19.625,2.257,-199.175,0.000,8.342,9.325,5.954,6.693,14.552,11.950,38.639,64.676,70.444,105.360,66.052,91.084,62.781,51.700,514.637,682.059,127.215,268.612,270.282,170.197,169.663,167.024,171.456,2.670,2.984,1.905,2.142,4.948,4.302,7.777,15.892,22.064,33.001,19.293,24.851,14.219,13.228,162.150,153.441,34.033,107.840,108.510,59.564,59.377,55.233,56.699,99.732,64.413,0.000,12.811,99.063,99.105,100.000,94.343,99.923,99.769,5.644,96.147,88.876,71.894,91.209,100.000,6.307,32.691,98.847,99.425,99.759,28.019,99.875,
34.800, ,,23.412,-73.957,45.000,38.400,-63.126,-15.023,87.315,46.403,75.841,53.433,-0.917,105.946,-144.668,69.228,19.620,9.451,7.266,42.049,40.664,115.712,112.040,71.039,68.192,-1.154,-8.429,-13.068,9.010,2.831,-1.733,3.729,-45.529,0.782,9.449,93.809,-42.408,-44.193,42.842,-298.451,56.680,171.225,-321.429,-23.663,15.401,2.256,-204.767,0.000,8.379,9.268,5.954,4.720,14.557,12.026,38.602,64.576,70.248,102.755,65.888,91.065,63.121,52.668,516.167,681.602,127.940,269.425,271.032,170.185,169.668,167.174,171.449,2.681,2.966,1.905,1.510,4.949,4.329,7.769,15.868,22.003,32.185,19.245,24.846,14.296,13.476,162.632,153.338,34.227,108.166,108.811,59.560,59.379,55.283,56.697,99.647,61.157,0.000,0.226,99.108,99.128,100.000,88.504,99.920,99.812,7.339,97.491,90.728,76.710,90.970,100.000,10.297,31.527,98.849,99.531,99.759,24.819,99.875,
34.833, ,,21.310,-74.740,45.000,45.000,-55.819,-4.352,86.928,45.388,77.345,51.749,0.574,103.820,34.901,62.976,19.600,9.473,7.923,41.348,40.026,115.569,112.060,70.943,68.198,-1.420,-8.779,-12.393,8.180,2.692,-1.546,0.266,-51.383,0.853,7.235,90.314,-37.605,-42.547,41.496,-301.199,52.578,162.397,-325.347,-23.658,11.761,2.256,-209.715,0.000,8.475,9.233,5.954,3.230,14.538,12.060,38.513,64.588,70.054,101.228,65.705,91.253,28.058,53.183,517.685,681.151,128.650,270.236,271.777,170.172,169.672,167.318,171.441,2.712,2.954,1.905,1.034,4.943,4.342,7.752,15.871,21.942,31.707,19.191,24.897,6.355,13.607,163.110,153.236,34.417,108.492,109.110,59.555,59.380,55.331,56.694,99.535,56.110,0.037,0.000,99.172,99.227,100.000,79.737,99.919,99.848,9.983,98.441,1.131,80.485,90.782,100.000,16.336,30.567,98.851,99.608,99.759,22.171,99.875,
34.867, ,,17.810,-75.050,45.000,45.000,-48.681,6.331,86.849,44.920,78.977,50.118,2.153,103.221,34.318,55.252,19.581,9.494,8.572,40.656,39.397,115.425,112.079,70.847,68.203,-1.657,-9.268,-11.553,6.170,2.517,-1.101,-4.011,-56.677,0.713,5.258,85.551,-33.086,-40.486,39.733,-303.581,48.326,152.291,-328.907,-23.653,8.480,2.255,-214.271,0.000,8.627,9.219,5.954,3.230,14.496,12.046,70.177,64.669,69.866,100.858,65.501,91.550,28.500,53.189,519.182,680.708,129.342,271.040,272.516,170.158,169.675,167.461,171.434,2.761,2.950,1.905,1.034,4.929,4.337,17.244,15.890,21.883,31.591,19.132,24.978,6.455,13.609,163.582,153.137,34.602,108.814,109.407,59.550,59.381,55.378,56.692,99.421,49.314,0.166,0.223,99.245,99.419,100.000,69.255,99.921,99.876,14.728,99.037,3.167,83.866,90.628,100.000,25.354,29.737,98.853,99.668,99.759,19.893,99.875,
34.900, ,,13.317,-74.954,45.000,45.000,-42.189,16.406,87.065,44.964,80.729,49.122,3.797,103.951,33.601,46.654,19.563,9.515,9.210,39.974,38.777,115.282,112.095,70.753,68.207,-1.831,-9.647,-10.692,4.067,2.336,-0.639,-8.307,-61.217,0.309,3.422,80.670,-29.213,-38.877,37.398,-306.247,44.382,142.194,-332.681,-23.649,4.997,2.255,-218.993,0.000,8.806,9.223,5.954,3.230,14.437,11.989,70.012,64.763,69.691,101.446,65.276,91.813,28.983,52.721,520.660,680.269,130.017,271.838,273.248,170.144,169.678,167.602,171.426,2.818,2.951,1.905,1.034,4.909,4.316,17.203,15.914,21.828,31.775,19.066,25.050,6.564,13.489,164.047,153.038,34.783,109.135,109.701,59.546,59.382,55.425,56.689,99.333,44.279,0.646,20.895,99.315,99.572,100.000,58.827,99.926,99.898,20.968,99.377,6.585,87.205,90.443,100.000,36.305,28.853,98.855,99.722,99.759,17.686,99.875,
34.933, ,,8.509,-74.553,45.000,45.000,-36.492,25.440,87.564,45.499,82.587,49.147,5.479,105.358,32.781,38.084,19.544,9.535,9.838,39.300,38.166,115.139,112.109,70.662,68.212,-1.939,-9.921,-9.932,2.067,2.176,-0.202,-12.438,-64.990,-0.407,1.580,75.934,-26.138,-37.748,34.519,-309.310,40.810,132.326,-336.766,-23.645,1.212,2.254,-223.987,0.000,8.977,9.241,5.954,3.230,14.369,11.901,69.840,64.835,67.130,102.504,65.032,91.921,29.494,51.946,522.119,679.840,130.675,272.630,273.973,170.130,169.681,167.740,171.420,2.873,2.957,1.905,1.034,4.886,4.284,17.161,15.931,16.520,32.106,18.995,25.079,6.680,13.291,164.507,152.941,34.959,109.453,109.992,59.540,59.383,55.470,56.687,99.285,40.898,1.841,86.984,99.371,99.683,99.959,49.600,100.000,99.916,28.293,99.563,10.824,90.514,90.214,100.000,48.104,27.889,98.857,99.772,99.759,15.524,99.875,
34.967, ,,4.019,-73.955,45.000,45.000,-31.506,33.256,88.331,46.522,84.526,50.219,7.178,106.675,31.898,30.404,19.526,9.555,10.454,38.637,37.565,114.997,112.122,70.572,68.216,-1.992,-10.114,-9.321,0.291,2.046,0.185,-16.275,-68.051,-1.472,-0.379,71.530,-23.756,-37.040,31.256,-312.752,37.628,122.790,-313.568,-27.481,88.299,8.095,-210.244,-18.510,9.118,9.269,5.954,3.230,14.298,13.015,69.661,64.878,67.175,59.505,64.769,91.824,30.020,51.122,523.555,679.419,131.315,273.414,274.690,170.114,169.683,167.875,171.413,2.918,2.966,1.905,1.034,4.861,4.425,17.117,15.942,16.531,14.644,18.918,25.053,6.799,13.080,164.959,152.846,35.130,109.767,110.280,59.535,59.384,55.515,56.685,99.270,38.765,3.862,99.776,99.413,99.813,99.909,42.102,100.000,100.000,36.033,99.670,15.090,93.562,89.940,100.000,59.597,35.717,98.750,91.535,99.674,22.262,99.650,
35.000, ,,0.246,-73.256,45.000,45.000,-27.088,39.882,89.353,48.031,86.520,52.094,8.878,107.390,30.990,24.113,19.509,9.575,11.060,37.986,36.973,114.855,112.133,70.484,68.221,-2.007,-10.251,-8.841,-1.219,1.943,0.513,-19.760,-70.451,-2.896,-2.484,67.545,-21.832,-36.654,27.781,-316.476,34.821,113.598,-328.220,-17.480,60.530,3.429,-222.497,-11.899,9.222,9.300,5.954,6.402,14.225,12.686,69.477,64.910,67.255,60.185,64.494,91.549,30.552,50.466,524.966,679.003,131.937,274.188,275.398,170.099,169.686,168.007,171.406,2.951,2.976,1.905,2.049,4.836,4.313,17.072,15.950,16.551,14.811,18.838,24.978,6.920,12.912,165.404,152.753,35.296,110.078,110.564,59.530,59.385,55.559,56.683,99.274,37.453,6.486,99.429,99.444,99.761,99.820,36.406,100.000,100.000,43.557,99.737,18.890,96.054,89.629,100.000,69.839,31.169,99.016,96.716,99.744,16.331,99.755,
35.033, ,,-2.654,-72.533,45.000,45.000,-23.138,45.447,90.615,50.007,88.544,54.461,10.567,107.355,30.086,19.307,19.491,9.594,11.653,37.346,36.394,114.715,112.142,70.397,68.224,-2.002,-10.352,-8.448,-2.474,1.859,0.786,-22.880,-72.229,-4.669,-4.693,63.993,-20.147,-36.488,24.220,-320.362,32.361,104.718,-344.326,-6.124,31.898,0.750,-235.870,-4.211,9.293,9.332,5.954,6.402,14.152,12.394,69.287,64.949,67.369,60.745,64.211,91.156,31.081,50.081,526.353,678.596,132.541,274.952,276.094,170.083,169.687,168.137,171.402,2.974,2.986,1.905,2.049,4.812,4.214,17.025,15.959,16.579,14.949,18.755,24.870,7.040,12.814,165.841,152.662,35.458,110.385,110.844,59.524,59.386,55.601,56.681,99.288,36.622,9.525,97.242,99.468,99.706,99.679,32.408,100.000,100.000,50.477,99.784,22.117,97.821,89.294,100.000,78.373,26.479,99.256,98.986,99.777,11.154,99.840,
35.067, ,,-4.705,-71.841,45.000,45.000,-19.597,50.110,92.100,52.406,90.580,57.068,12.239,106.657,29.204,15.830,19.475,9.613,12.234,36.717,35.824,114.576,112.150,70.314,68.229,-1.987,-10.431,-8.098,-3.504,1.783,1.009,-25.652,-73.430,-6.760,-6.937,60.851,-18.550,-36.455,20.641,-324.312,30.218,96.114,-348.467,-6.687,14.266,0.013,-241.081,-4.642,9.338,9.362,5.954,6.402,14.080,12.137,69.090,65.005,67.512,61.215,63.923,90.701,31.602,49.963,527.714,678.197,133.127,275.706,276.783,170.066,169.689,168.262,171.394,2.988,2.996,1.905,2.049,4.787,4.127,16.977,15.973,16.614,15.064,18.671,24.746,7.157,12.784,166.270,152.572,35.614,110.687,111.120,59.518,59.386,55.643,56.679,99.305,36.050,13.026,92.145,99.489,99.649,99.474,29.888,100.000,100.000,56.548,99.822,24.881,98.909,88.944,100.000,85.070,25.542,99.246,99.557,99.786,9.529,99.836,
35.100, ,,-6.021,-71.222,45.000,45.000,-16.420,54.029,93.795,55.170,92.614,59.762,13.891,105.470,28.351,13.439,19.458,9.632,12.802,36.102,35.269,114.439,112.156,70.232,68.231,-1.968,-10.497,-7.756,-4.349,1.709,1.193,-28.104,-74.108,-9.135,-9.145,58.076,-16.949,-36.487,17.077,-328.253,28.364,87.755,-340.185,-19.574,8.322,0.186,-237.557,-13.711,9.365,9.388,5.954,6.402,14.011,11.913,68.884,65.075,67.684,61.622,63.634,90.224,32.113,50.059,529.046,677.809,133.694,276.447,277.456,170.049,169.690,168.385,171.390,2.997,3.004,1.905,2.049,4.764,4.050,16.926,15.990,16.656,15.164,18.587,24.616,7.273,12.808,166.689,152.484,35.766,110.985,111.390,59.512,59.387,55.684,56.677,99.320,35.596,17.219,84.194,99.509,99.593,99.200,28.601,100.000,100.000,61.764,99.854,27.373,99.498,88.586,100.000,90.054,28.282,98.969,99.670,99.784,10.704,99.729,
35.133, ,,-6.746,-70.703,45.000,45.000,-13.564,57.337,95.686,58.235,94.642,62.466,15.519,103.966,27.528,11.895,19.441,9.650,13.356,35.501,34.725,114.304,112.161,70.152,68.235,-1.950,-10.556,-7.400,-5.043,1.632,1.343,-30.268,-74.319,-11.752,-11.262,55.624,-15.284,-36.529,13.554,-332.139,26.775,79.625,-331.857,-32.415,2.826,0.025,-233.781,-22.901,9.380,9.410,5.954,6.402,13.945,11.718,68.666,65.151,67.882,61.987,63.343,89.749,32.613,50.303,530.347,677.431,134.242,277.174,278.118,170.032,169.691,168.506,171.386,3.001,3.011,1.905,2.049,4.741,3.984,16.873,16.009,16.705,15.254,18.502,24.486,7.386,12.871,167.099,152.399,35.913,111.277,111.656,59.506,59.387,55.724,56.676,99.334,35.177,22.395,74.662,99.529,99.538,98.856,28.337,99.961,99.956,66.181,99.882,29.793,99.784,88.226,100.000,93.587,31.150,98.611,99.752,99.786,12.068,99.559,
35.167, ,,-7.023,-70.298,45.000,45.000,-10.982,60.136,97.757,61.543,96.661,65.147,17.120,102.288,26.738,10.990,19.426,9.667,13.896,34.915,34.193,114.171,112.165,70.074,68.239,-1.934,-10.609,-7.020,-5.613,1.550,1.468,-32.170,-74.116,-14.573,-13.251,53.454,-13.520,-36.538,10.095,-335.942,25.432,71.717,-323.460,-45.202,-2.214,-0.441,-229.738,-32.186,9.385,9.427,5.954,6.402,13.882,11.549,68.433,65.222,68.104,62.325,63.051,89.285,33.101,50.638,531.617,677.058,134.772,277.887,278.768,90.159,88.339,168.623,171.379,3.003,3.017,1.905,2.049,4.720,3.927,16.815,16.026,16.760,15.337,18.416,24.360,7.497,12.956,167.499,152.315,36.055,111.563,111.917,26.552,26.015,55.762,56.674,99.344,34.752,28.800,65.006,99.550,99.487,98.447,28.940,99.930,99.931,69.891,99.906,32.323,99.912,87.868,100.000,95.985,34.138,98.155,99.953,99.963,13.650,99.297,
35.200, ,,-6.975,-70.019,45.000,45.000,-8.628,62.519,99.995,65.043,98.670,67.798,18.694,100.541,25.976,10.564,19.411,9.684,14.422,34.341,33.677,114.041,112.168,70.000,68.242,-1.919,-10.660,-6.609,-6.085,1.462,1.570,-33.838,-73.541,-17.562,-15.089,51.527,-11.630,-36.483,6.728,-339.642,24.315,64.029,-315.106,-57.808,-6.768,-1.178,-225.491,-41.462,9.384,9.439,5.954,6.402,13.822,11.402,68.182,65.277,68.349,62.645,62.758,88.836,33.578,51.019,532.860,676.700,135.282,278.587,279.402,90.041,88.341,168.733,171.375,3.003,3.020,1.905,2.049,4.700,3.877,16.754,16.040,16.820,15.416,18.331,24.238,7.605,13.054,167.891,152.235,36.191,111.844,112.172,26.517,26.016,55.799,56.672,99.353,34.293,36.552,56.170,99.572,99.439,97.981,30.314,99.873,99.898,73.001,99.927,35.115,99.965,87.515,100.000,97.551,37.193,97.589,99.915,99.959,15.448,98.905,
35.233, ,,-6.706,-69.870,45.000,45.000,-6.459,64.546,102.388,68.692,100.671,70.419,20.237,98.802,25.244,10.488,19.396,9.701,14.932,33.785,33.173,113.914,112.169,69.928,68.246,-1.906,-10.708,-6.167,-6.475,1.367,1.655,-35.291,-72.633,-20.681,-16.769,49.811,-9.601,-36.337,3.486,-343.230,23.409,56.564,-306.662,-70.354,-10.933,-2.163,-221.012,-50.809,9.379,9.445,5.954,6.402,13.764,11.275,67.910,65.309,68.615,62.953,62.463,88.405,34.042,51.415,534.065,676.350,135.774,279.269,280.023,89.926,88.342,168.843,171.369,3.001,3.022,1.905,2.049,4.680,3.833,16.687,16.048,16.885,15.492,18.245,24.120,7.710,13.155,168.271,152.156,36.323,112.118,112.421,26.483,26.016,55.835,56.670,99.360,33.789,45.542,48.577,99.596,99.394,97.469,32.398,99.773,99.856,75.605,99.945,38.293,100.000,87.167,100.000,98.539,40.339,96.891,99.857,99.954,17.501,98.330,
35.267, ,,-6.297,-69.850,45.000,45.000,-4.440,66.267,104.922,72.455,102.665,73.015,21.748,97.124,24.540,10.669,19.381,9.717,15.427,33.246,32.686,113.789,112.170,69.856,68.247,-1.894,-10.756,-5.696,-6.797,1.265,1.726,-36.547,-71.422,-23.898,-18.289,48.274,-7.428,-36.080,0.403,-346.700,22.695,49.331,-298.280,-82.693,-14.693,-3.363,-216.409,-60.104,9.371,9.446,5.954,6.402,13.709,11.165,67.613,65.308,68.900,63.254,62.167,87.990,34.495,51.806,535.232,676.010,136.246,279.933,280.624,89.813,88.343,168.950,171.366,2.999,3.023,1.905,2.049,4.661,3.796,16.614,16.048,16.955,15.566,18.158,24.007,7.813,13.255,168.639,152.080,36.449,112.385,112.662,26.449,26.017,55.870,56.669,99.367,33.232,55.406,42.346,99.620,99.354,96.925,35.154,99.602,99.806,77.795,99.960,41.951,100.000,86.825,100.000,99.144,43.504,96.054,99.774,99.945,19.776,97.520,
35.300, ,,-5.814,-85.000,45.000,-45.000,-2.542,-77.000,107.588,76.305,104.648,75.587,23.234,95.543,23.854,11.032,19.367,9.732,15.905,32.722,32.215,113.668,112.170,69.790,68.249,-1.882,-10.328,-5.198,-1.530,1.158,0.582,-28.039,-69.936,-23.350,-19.656,58.877,-5.112,-32.441,-2.488,-346.366,24.585,54.572,-306.039,-74.684,-13.657,-2.989,-222.364,-54.370,9.361,8.710,5.954,7.146,13.655,15.337,67.290,65.271,69.203,63.550,61.870,87.592,34.939,48.803,536.367,675.684,136.699,280.581,281.209,89.702,88.343,169.050,171.363,2.996,2.787,1.905,2.287,4.643,5.215,16.535,16.038,17.030,15.639,18.071,23.898,7.913,11.054,168.996,152.006,36.570,112.645,112.897,26.417,26.017,55.903,56.668,99.373,28.071,65.437,99.297,99.644,99.766,99.119,38.549,99.645,99.749,56.590,100.000,62.393,100.000,86.960,100.000,98.763,41.049,96.633,99.800,99.948,17.007,98.051,
35.333, ,,-5.307,-85.000,45.000,-44.432,-0.745,-77.000,110.375,80.217,106.629,78.138,24.677,94.081,23.206,11.525,19.354,9.748,16.366,32.215,31.758,113.550,112.169,69.725,68.253,-1.868,-10.309,-4.677,-1.602,1.046,0.597,-28.701,-68.202,-26.303,-20.880,57.662,-2.664,-31.512,-5.156,-349.257,24.120,48.017,-298.073,-85.968,-16.728,-4.141,-217.774,-62.918,9.351,8.710,5.954,7.247,13.602,15.337,66.936,65.193,69.519,63.845,61.569,87.209,35.366,48.431,537.464,675.367,137.132,281.209,281.778,89.596,88.342,169.146,171.359,2.992,2.787,1.905,2.319,4.625,5.215,16.448,16.019,17.108,15.711,17.983,23.794,8.010,10.969,169.342,151.935,36.686,112.897,113.125,26.385,26.016,55.935,56.667,99.379,28.301,74.873,99.253,99.668,99.764,98.995,42.539,99.422,99.687,58.612,100.000,68.484,100.000,86.685,100.000,99.242,44.051,95.828,99.712,99.939,19.228,97.217,
35.367, ,,-4.814,-85.000,45.000,-42.441,0.964,-77.000,113.271,84.173,108.605,80.663,26.087,92.755,22.584,12.106,19.340,9.762,16.810,31.727,31.318,113.436,112.167,69.664,68.256,-1.854,-10.319,-4.137,-1.379,0.930,0.549,-29.064,-66.245,-29.276,-21.973,56.827,-0.100,-30.484,-7.575,-352.082,23.857,41.994,-290.740,-96.521,-19.497,-5.404,-213.508,-70.991,9.340,8.710,5.954,7.592,13.551,15.337,66.549,65.071,69.851,64.139,61.266,86.842,35.781,48.068,538.522,675.064,137.546,281.817,282.327,89.492,88.340,169.238,171.354,2.989,2.787,1.905,2.429,4.607,5.215,16.352,15.989,17.189,15.784,17.895,23.694,8.104,10.887,169.675,151.867,36.797,113.141,113.346,26.355,26.016,55.966,56.665,99.387,28.170,82.991,99.472,99.692,99.771,98.905,47.062,99.087,99.622,59.804,100.000,74.338,100.000,86.412,100.000,99.529,46.844,94.944,99.604,99.928,21.441,96.174,
